Last Run,Task Link,Search Results URL on Google Maps,Max Results,Position,Title,Rating,Review,Information,Link
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,68,Hungry Eyes Jamacian Restaurant and Bar,4.8,100.0,"Jamaican · 201 Towne Center W Blvd #707
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Hungry+Eyes+Jamacian+Restaurant+and+Bar/data=!4m7!3m6!1s0x89b16b34af8bef85:0x15adb945b91340e5!8m2!3d37.6594007!4d-77.6265745!16s%2Fg%2F11ssds5r1y!19sChIJhe-LrzRrsYkR5UATuUW5rRU?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,69,California Pizza Kitchen at Short Pump,4.0,803.0,"Pizza · 11800 W Broad St
Restaurant chain known for creative pies
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/California+Pizza+Kitchen+at+Short+Pump/data=!4m7!3m6!1s0x89b16a70984ab453:0x64b0323f908bf0d!8m2!3d37.6565528!4d-77.618907!16s%2Fg%2F1tdn4zxm!19sChIJU7RKmHBqsYkRDb8I-SMDSwY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,70,Vinny's Italian Grill and Pizza,4.4,380.0,"Italian · 3434 Lauderdale Dr
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Vinny%27s+Italian+Grill+and+Pizza/data=!4m7!3m6!1s0x89b16a6a5f6aa2fb:0xeeeec01271acc2d2!8m2!3d37.6440926!4d-77.6289733!16s%2Fg%2F1tcysq4f!19sChIJ-6JqX2pqsYkR0sKscRLA7u4?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,71,West Coast Provisions,4.4,438.0,"Seafood · 301A Maltby Blvd
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/West+Coast+Provisions/data=!4m7!3m6!1s0x89b16b55f2cbe987:0x8697cdcd10d0deb0!8m2!3d37.6588733!4d-77.6371032!16s%2Fg%2F11f5vxy9m0!19sChIJh-nL8lVrsYkRsN7QEM3Nl4Y?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,72,First Watch,4.5,1028.0,"Breakfast · 11721 W Broad St
Casual chain cafe for breakfast & lunch
Open ⋅ Closes 2:30 PM",https://www.google.com/maps/place/First+Watch/data=!4m7!3m6!1s0x89b16bfcaed882bb:0x20fc302a7c7361b6!8m2!3d37.6522668!4d-77.6204937!16s%2Fg%2F11g_tnjnch!19sChIJu4LYrvxrsYkRtmFzfCow_CA?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,73,P2 Restaurants,,,"Restaurant · 3502 Mayland Ct
Open ⋅ Closes 11:30 PM",https://www.google.com/maps/place/P2+Restaurants/data=!4m7!3m6!1s0x89b16bb48743a689:0xa8f04104d55aabeb!8m2!3d37.6374209!4d-77.5682684!16s%2Fg%2F11td4q743p!19sChIJiaZDh7RrsYkR66ta1QRB8Kg?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,74,The Cheesecake Factory,4.0,4637.0,"Restaurant · 11800 W Broad St
American dining chain with jumbo plates
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/The+Cheesecake+Factory/data=!4m7!3m6!1s0x89b16a70984ab453:0x3414e6f02beaf37d!8m2!3d37.6554197!4d-77.6215283!16s%2Fg%2F1tj4zlb3!19sChIJU7RKmHBqsYkRffPqK_DmFDQ?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,75,Plaza Azteca,4.2,1150.0,"Mexican · 12020 W Broad St
Mexican eatery with an expansive menu
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Plaza+Azteca/data=!4m7!3m6!1s0x89b16a7340daba7f:0x2131f25aaed26d67!8m2!3d37.6585691!4d-77.6292322!16s%2Fg%2F1tg16lxz!19sChIJf7raQHNqsYkRZ23SrlryMSE?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,76,Tiki-Tiki,4.4,342.0,"Chinese · 8917 Patterson Ave
Basic Chinese & Polynesian eatery
Open ⋅ Closes 9:45 PM",https://www.google.com/maps/place/Tiki-Tiki/data=!4m7!3m6!1s0x89b16b380a58305b:0x2bd80f39713dd466!8m2!3d37.5947017!4d-77.5745782!16s%2Fg%2F1v2pr2cv!19sChIJWzBYCjhrsYkRZtQ9cTkP2Cs?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,77,Taco Bell,3.2,312.0,"Fast Food · 11240 Patterson Ave #11250
Mexican-inspired fast-food chain
Open ⋅ Closes 12 AM",https://www.google.com/maps/place/Taco+Bell/data=!4m7!3m6!1s0x89b16bf37bdc7f8f:0x5755f50b39fe5089!8m2!3d37.5979678!4d-77.6198993!16s%2Fg%2F11gy3fz0vs!19sChIJj3_ce_NrsYkRiVD-OQv1VVc?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,78,Les Crêpes,4.5,430.0,"French · 1308 Gaskins Rd
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Les+Cr%C3%AApes/data=!4m7!3m6!1s0x89b111186c6d9d2b:0xdf48b3f29d3bf865!8m2!3d37.6045444!4d-77.5919739!16s%2Fg%2F1jkvh_7fl!19sChIJK51tbBgRsYkRZfg7nfKzSN8?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,79,Cooper's Hawk Winery &amp; Restaurant- Richmond,4.4,1427.0,"American · 11792 W Broad St
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Cooper%27s+Hawk+Winery+%26+Restaurant-+Richmond/data=!4m7!3m6!1s0x89b16a7052a0ec27:0x12d42d631c3d2e9e!8m2!3d37.6542667!4d-77.6218405!16s%2Fg%2F11b6t808s1!19sChIJJ-ygUnBqsYkRni49HGMt1BI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,80,Chung Hing Chinese Restaurant,3.8,162.0,"Chinese · 3053 Lauderdale Dr
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Chung+Hing+Chinese+Restaurant/data=!4m7!3m6!1s0x89b16a3f2c570605:0x9efc6ac959dcd463!8m2!3d37.637304!4d-77.6323443!16s%2Fg%2F1tqygcs6!19sChIJBQZXLD9qsYkRY9TcWclq_J4?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,81,Firebirds Wood Fired Grill,4.3,2055.0,"Steak · 11800 W Broad St
Upmarket steak & seafood chain
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Firebirds+Wood+Fired+Grill/data=!4m7!3m6!1s0x89b16a70984ab453:0x8622d4512786ae73!8m2!3d37.6568236!4d-77.619288!16s%2Fg%2F1tm8lgfp!19sChIJU7RKmHBqsYkRc66GJ1HUIoY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,82,Hangry Joe's Hot Chicken &amp; Wings,4.2,259.0,"Chicken · 1501 N Parham Rd
Open ⋅ Closes 5 AM Wed",https://www.google.com/maps/place/Hangry+Joe%27s+Hot+Chicken+%26+Wings/data=!4m7!3m6!1s0x89b16b5d53d577a7:0xda08963e9b1a65df!8m2!3d37.6024197!4d-77.5636211!16s%2Fg%2F11t389x033!19sChIJp3fVU11rsYkR32Uamz6WCNo?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,83,"Live Crawfish &amp; Seafood Restaurant Richmond/Henrico, VA",4.6,552.0,"Seafood · 9020 W Broad St
Open ⋅ Closes 9:30 PM","https://www.google.com/maps/place/Live+Crawfish+%26+Seafood+Restaurant+Richmond%2FHenrico,+VA/data=!4m7!3m6!1s0x89b115917ca73deb:0x65ccf6b4ee0b959d!8m2!3d37.6372902!4d-77.5476924!16s%2Fg%2F11f77vf9qh!19sChIJ6z2nfJEVsYkRnZUL7rT2zGU?authuser=0&hl=en&rclk=1"
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,84,Sakura | Japanese Steak House &amp; Sushi Bar,4.3,627.0,"Japanese · 9008 W Broad St
Stylish option for traditional meals
Open ⋅ Closes 2 PM ⋅ Reopens 4:30 PM",https://www.google.com/maps/place/Sakura+%7C+Japanese+Steak+House+%26+Sushi+Bar/data=!4m7!3m6!1s0x89b115470b8cbf33:0xf6e41783a38e5570!8m2!3d37.637018!4d-77.547608!16s%2Fg%2F12622r527!19sChIJM7-MC0cVsYkRcFWOo4MX5PY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,85,West Lake Chinese Restaurant,4.0,84.0,"Chinese · 11256 Patterson Ave
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/West+Lake+Chinese+Restaurant/data=!4m7!3m6!1s0x89b16b9799873a49:0x52b6473ae03c511a!8m2!3d37.5989182!4d-77.6211062!16s%2Fg%2F1tct9lgz!19sChIJSTqHmZdrsYkRGlE84DpHtlI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,86,Maple Street Biscuit Company,4.0,326.0,"Breakfast · 11657 W Broad St
Southern-accented sandwiches & sides
Open ⋅ Closes 3 PM",https://www.google.com/maps/place/Maple+Street+Biscuit+Company/data=!4m7!3m6!1s0x89b16b5f26a2661d:0x4f30939753aabf65!8m2!3d37.6520811!4d-77.6186486!16s%2Fg%2F11p5n8ysf3!19sChIJHWaiJl9rsYkRZb-qU5eTME8?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,87,Ninja Hibachi,4.4,202.0,"Japanese · 10162 W Broad St
Unfussy Asian grill & sushi bar
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Ninja+Hibachi/data=!4m7!3m6!1s0x89b16aba96ef6a8b:0xab01c7c6e5745eca!8m2!3d37.6462336!4d-77.5743227!16s%2Fg%2F11cncjbb59!19sChIJi2rvlrpqsYkRyl505cbHAas?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,88,Teppanyaki Grill &amp; Buffet,3.8,1440.0,"Restaurant · 9043 W Broad St
Sizable spot for all-you-can-eat grub
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Teppanyaki+Grill+%26+Buffet/data=!4m7!3m6!1s0x89b1153805a6054f:0xdba033e3b2cb9930!8m2!3d37.6337582!4d-77.5498931!16s%2Fg%2F11bbs2_dqz!19sChIJTwWmBTgVsYkRMJnLsuMzoNs?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,89,Lehja Restaurant,4.2,860.0,"Indian · 11800 W Broad St suite 910
Chic spot for modern Indian dining
Open ⋅ Closes 2:30 PM ⋅ Reopens 4:30 PM",https://www.google.com/maps/place/Lehja+Restaurant/data=!4m7!3m6!1s0x89b16a70984ab453:0x8439685a8a851954!8m2!3d37.6568208!4d-77.6185965!16s%2Fg%2F1vy7hg3g!19sChIJU7RKmHBqsYkRVBmFilpoOYQ?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,90,McDonald's,3.6,1108.0,"Fast Food · 1778 N Parham Rd
Iconic fast-food burger & fries chain
Open ⋅ Closes 11 PM",https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x89b16b2b7786db43:0xfab46a3b7f9c6c55!8m2!3d37.6101776!4d-77.5644518!16s%2Fg%2F1ydddld8x!19sChIJQ9uGdytrsYkRVWycfztqtPo?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,91,Takara Ramen Henrico,4.5,986.0,"Ramen · 9468 W Broad St
Japanese ramen & izakaya spot
Open ⋅ Closes 3 PM ⋅ Reopens 5 PM",https://www.google.com/maps/place/Takara+Ramen+Henrico/data=!4m7!3m6!1s0x89b1154bee760ded:0x848c02bfe9e22713!8m2!3d37.6397462!4d-77.5567312!16s%2Fg%2F12q4vwvk2!19sChIJ7Q127ksVsYkREyfi6b8CjIQ?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,92,Pho Thien Phat 2,4.4,274.0,"Vietnamese · 9031 W Broad St
Open ⋅ Closes 8:30 PM",https://www.google.com/maps/place/Pho+Thien+Phat+2/data=!4m7!3m6!1s0x89b11547933d6211:0x439b14724ea38547!8m2!3d37.6348081!4d-77.5486305!16s%2Fg%2F11f5524rpk!19sChIJEWI9k0cVsYkRR4WjTnIUm0M?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,93,Picciotti's Pizza,4.3,150.0,"Restaurant · 9039 W Broad St #3
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Picciotti%27s+Pizza/data=!4m7!3m6!1s0x89b11139661e5801:0xe15d9de96d3fcc83!8m2!3d37.6340778!4d-77.549408!16s%2Fg%2F11b6dsdwj4!19sChIJAVgeZjkRsYkRg8w_bemdXeE?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,94,Charleys Cheesesteaks and Wings,4.5,105.0,"Cheesesteaks · 4101 Dominion Blvd #400
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Charleys+Cheesesteaks+and+Wings/data=!4m7!3m6!1s0x89b16b95f43a3489:0x80b0b64cb89c610!8m2!3d37.6479123!4d-77.5854709!16s%2Fg%2F11kr8yg0xx!19sChIJiTQ69JVrsYkREMaJy2QLCwg?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,95,Pizza Express,4.3,227.0,"Pizza · 8936 Quioccasin Rd
Modern chain for hand-stretched pizza
Open ⋅ Closes 9:45 PM",https://www.google.com/maps/place/Pizza+Express/data=!4m7!3m6!1s0x89b16b2e2ad0dd23:0xfe8443c0ed9e925a!8m2!3d37.606757!4d-77.570004!16s%2Fg%2F1tgcyykg!19sChIJI93QKi5rsYkRWpKe7cBDhP4?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,96,Bernie's Sub &amp; Pizza Shop,4.3,154.0,"Pizza · 415 Ridge Rd
Open ⋅ Closes 7:30 PM",https://www.google.com/maps/place/Bernie%27s+Sub+%26+Pizza+Shop/data=!4m7!3m6!1s0x89b114ae6a95f4e3:0x6abf13b6cf5a0bf0!8m2!3d37.5816209!4d-77.5545996!16s%2Fg%2F1tcylxty!19sChIJ4_SVaq4UsYkR8Ataz7YTv2o?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,97,Golden Corral Buffet &amp; Grill,4.0,4328.0,"Buffet · 4050 Gaskins Rd
All-you-can-eat American buffet chain
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Golden+Corral+Buffet+%26+Grill/data=!4m7!3m6!1s0x89b16ab1f4250d27:0x9ce0da9466b599e5!8m2!3d37.6454345!4d-77.5686558!16s%2Fg%2F1tfw3xvz!19sChIJJw0l9LFqsYkR5Zm1ZpTa4Jw?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,98,Anokha Cuisine of India,4.3,1147.0,"Indian · 4015 Lauderdale Dr
Curries in a colorful bistro setting
Open ⋅ Closes 2:30 PM ⋅ Reopens 5 PM",https://www.google.com/maps/place/Anokha+Cuisine+of+India/data=!4m7!3m6!1s0x89b16a6fccc95375:0x7556b361024afb06!8m2!3d37.6514308!4d-77.6214341!16s%2Fg%2F1tdz5pyt!19sChIJdVPJzG9qsYkRBvtKAmGzVnU?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,99,New Asian Panda,3.9,111.0,"Chinese · 10430 Ridgefield Pkwy
Open ⋅ Closes 9:30 PM",https://www.google.com/maps/place/New+Asian+Panda/data=!4m7!3m6!1s0x89b16a54d6982ba1:0x8dd954a024b79ab8!8m2!3d37.6209954!4d-77.6110788!16s%2Fg%2F1vq75r26!19sChIJoSuY1lRqsYkRuJq3JKBU2Y0?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,100,Yu's China Bistro,4.3,190.0,"Chinese · 32 Broad St Rd
Open ⋅ Closes 8:30 PM",https://www.google.com/maps/place/Yu%27s+China+Bistro/data=!4m7!3m6!1s0x89b142758d1ecba3:0xb772e71853efd039!8m2!3d37.6713682!4d-77.6814106!16s%2Fg%2F1thmg870!19sChIJo8sejXVCsYkROdDvUxjncrc?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,101,First Watch,4.5,512.0,"Breakfast · 8621 Quioccasin Rd
Casual chain cafe for breakfast & lunch
Open ⋅ Closes 2:30 PM",https://www.google.com/maps/place/First+Watch/data=!4m7!3m6!1s0x89b16b2fffa4f91d:0x94b72a0dd5cbc966!8m2!3d37.6018706!4d-77.5658215!16s%2Fg%2F11fr8zsggt!19sChIJHfmk_y9rsYkRZsnL1Q0qt5Q?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,102,Poke Sushi Bowl - Henrico,4.6,210.0,"Restaurant · 11628 W Broad St
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Poke+Sushi+Bowl+-+Henrico/data=!4m7!3m6!1s0x89b16a7c8f8a3e51:0x399467377eff4c6e!8m2!3d37.6528642!4d-77.6136508!16s%2Fg%2F11hbq_9s8d!19sChIJUT6Kj3xqsYkRbkz_fjdnlDk?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,103,Chicken Salad Chick,4.7,344.0,"Sandwich · 9631 W Broad St
Sandwich shop with many chicken salads
Open ⋅ Closes 7 PM",https://www.google.com/maps/place/Chicken+Salad+Chick/data=!4m7!3m6!1s0x89b16b0ffdec6d59:0x2f08299e32ef295!8m2!3d37.6398591!4d-77.5627255!16s%2Fg%2F11fn5t77rr!19sChIJWW3s_Q9rsYkRlfIu45mC8AI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,104,Eggmania - Authentic Indian Street Food &amp; Egg Delicacies,4.7,472.0,"Indian · 2610 Tuckernuck Dr
Open ⋅ Closes 9:30 PM",https://www.google.com/maps/place/Eggmania+-+Authentic+Indian+Street+Food+%26+Egg+Delicacies/data=!4m7!3m6!1s0x89b115f96d014315:0xae5d80a5d41eeb14!8m2!3d37.6389451!4d-77.5488481!16s%2Fg%2F11p0w84k2f!19sChIJFUMBbfkVsYkRFOse1KWAXa4?authuser=0&hl=en&rclk=1
